MP name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,First part of the Postcode,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Startup spend,Remaining startup budget,Wind-up maximum budget available,Reason for budget set,Windup spend,Remaining windup budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Did the MP rent their accommodation from another MP during this financial year?,Accommodation spend,Remaining budget,First part of the Postcode,Travel/subsistence max budget,Travel/subs spend,Other costs maximum budget available,Other spend,Subtotal of other parliamentary costs,Overall total spend for this financial year
"Scott Mann","North Cornwall CC","","","£19,346.80","£0.00","","","","£132,811.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,158.09","","","","£18,215.39","£0.00","","Uncapped","£10,819.53","Uncapped","£0.00","£29,034.92","£181,193.01"
"Seema Kennedy","South Ribble CC","","","£15,673.22","£0.00","","","","£138,048.10","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,721.32","","","","£8,158.58","£0.00","","Uncapped","£21,122.56","Uncapped","£0.00","£29,281.14","£183,002.46"
"Seema Malhotra","Feltham and Heston BC","","","£25,586.12","£0.00","","","","£146,878.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£172,465.02","","","","£0.00","£0.00","","Uncapped","£350.37","Uncapped","£0.00","£350.37","£172,815.39"
"Shabana Mahmood","Birmingham, Ladywood BC","","","£22,115.08","£0.00","","","","£134,655.43","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,770.51","","","","£18,190.39","£0.00","","Uncapped","£8,353.78","Uncapped","£0.00","£26,544.17","£183,314.68"
"Shailesh Vara","North West Cambridgeshire CC","","","£10,088.67","£0.00","","","","£126,919.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£137,007.75","","","","£0.00","£0.00","","Uncapped","£3,883.15","Uncapped","£0.00","£3,883.15","£140,890.90"
"Sharon Hodgson","Washington and Sunderland West BC","","","£21,880.54","£0.00","","","","£136,219.78","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,100.32","","","","£20,797.37","£0.00","","Uncapped","£11,319.55","Uncapped","£1,834.59","£33,951.51","£192,051.83"
"Sheryll Murray","South East Cornwall CC","","","£16,203.47","£0.00","","","","£131,177.22","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£147,380.69","","","","£20,114.26","£0.00","","Uncapped","£12,820.95","Uncapped","£0.00","£32,935.21","£180,315.90"
"Simon Burns","Chelmsford BC","","","£10,519.17","£0.00","","","","£109,236.34","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,755.51","","","","£0.00","£0.00","","Uncapped","£1,743.03","Uncapped","£0.00","£1,743.03","£121,498.54"
"Simon Danczuk","Rochdale CC","","","£24,164.61","£0.00","","","","£134,162.67","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,327.28","","","","£27,620.31","£0.00","","Uncapped","£24,894.06","Uncapped","£0.00","£52,514.37","£210,841.65"
"Simon Hart","Carmarthen West and South Pembrokeshire CC","","","£18,239.14","£0.00","","","","£132,649.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,888.54","","","","£20,444.62","£0.00","","Uncapped","£14,414.30","Uncapped","£0.00","£34,858.92","£185,747.46"
"Simon Hoare","North Dorset CC","","","£12,435.74","£0.00","","","","£140,158.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£152,593.93","","","","£18,635.00","£0.00","","Uncapped","£6,147.43","Uncapped","£0.00","£24,782.43","£177,376.36"
"Simon Kirby","Brighton, Kemptown BC","","","£13,542.65","£0.00","","","","£90,414.11","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£103,956.76","","","","£20,554.61","£0.00","","Uncapped","£2,527.20","Uncapped","£0.00","£23,081.81","£127,038.57"
"Siobhain McDonagh","Mitcham and Morden BC","","","£25,653.77","£0.00","","","","£148,567.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£174,221.05","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£174,221.05"
"Stella Creasy","Walthamstow BC","","","£22,665.88","£0.00","","","","£134,205.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,871.59","","","","£0.00","£0.00","","Uncapped","£685.80","Uncapped","£0.00","£685.80","£157,557.39"
"Stephen Barclay","North East Cambridgeshire CC","","","£19,897.12","£0.00","","","","£134,468.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,366.02","","","","£10,144.80","£0.00","","Uncapped","£12,362.55","Uncapped","£780.00","£23,287.35","£177,653.37"
"Stephen Crabb","Preseli Pembrokeshire CC","","","£18,975.62","£0.00","","","","£137,864.39","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,840.01","","","","£22,944.08","£0.00","","Uncapped","£12,607.23","Uncapped","£0.00","£35,551.31","£192,391.32"
"Stephen Doughty","Cardiff South and Penarth BC","","","£21,999.52","£0.00","","","","£141,210.63","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,210.15","","","","£17,691.13","£0.00","","Uncapped","£5,928.70","Uncapped","£150.00","£23,769.83","£186,979.98"
"Stephen Gethins","North East Fife CC","","","£24,181.25","£0.00","","","","£130,905.05","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£155,086.30","","","","£21,335.39","£0.00","","Uncapped","£25,876.60","Uncapped","£156.00","£47,367.99","£202,454.29"
"Stephen Hammond","Wimbledon BC","","","£4,694.18","£0.00","","","","£137,119.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£141,814.08","","","","£0.00","£0.00","","Uncapped","£931.26","Uncapped","£0.00","£931.26","£142,745.34"
"Stephen Hepburn","Jarrow BC","","","£20,613.39","£0.00","","","","£122,539.00","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£143,152.39","","","","£21,000.00","£0.00","","Uncapped","£10,310.81","Uncapped","£0.00","£31,310.81","£174,463.20"
"Stephen Kinnock","Aberavon CC","","","£19,900.06","£0.00","","","","£119,921.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,821.58","","","","£3,962.41","£0.00","","Uncapped","£7,101.63","Uncapped","£0.00","£11,064.04","£150,885.62"
"Stephen McCabe","Birmingham, Selly Oak BC","","","£23,502.54","£0.00","","","","£129,888.22","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,390.76","","","","£2,461.30","£0.00","","Uncapped","£5,802.17","Uncapped","£1,043.12","£9,306.59","£162,697.35"
"Stephen McPartland","Stevenage CC","","","£17,380.55","£0.00","","","","£95,176.09","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£112,556.64","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£112,556.64"
"Stephen Metcalfe","South Basildon and East Thurrock BC","","","£19,972.75","£0.00","","","","£131,932.98","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,905.73","","","","£0.00","£0.00","","Uncapped","£176.80","Uncapped","£0.00","£176.80","£152,082.53"
"Stephen Phillips","Sleaford and North Hykeham CC","","","£5,854.94","£0.00","","","","£47,195.97","£0.00","n/a","","£0.00","£0.00","n/a","","£36,335.91","£0.00","£89,386.82","","","","£4,019.94","£0.00","","Uncapped","£3,563.31","Uncapped","£0.00","£7,583.25","£96,970.07"
"Stephen Pound","Ealing North BC","","","£13,297.45","£0.00","","","","£136,774.52","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,071.97","","","","£0.00","£0.00","","Uncapped","£2,545.15","Uncapped","£0.00","£2,545.15","£152,617.12"
"Stephen Timms","East Ham BC","","","£19,010.07","£0.00","","","","£134,189.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,200.06","","","","£0.00","£0.00","","Uncapped","£1,578.54","Uncapped","£0.00","£1,578.54","£154,778.60"
"Stephen Twigg","Liverpool, West Derby BC","","","£22,476.38","£0.00","","","","£141,400.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£163,876.39","","","","£6,321.03","£0.00","","Uncapped","£7,541.95","Uncapped","£0.00","£13,862.98","£177,739.37"
"Steve Baker","Wycombe CC","","","£12,659.14","£0.00","","","","£139,042.13","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,701.27","","","","£0.00","£0.00","","Uncapped","£79.24","Uncapped","£0.00","£79.24","£151,780.51"
"Steve Brine","Winchester CC","","","£20,299.40","£0.00","","","","£146,254.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£166,554.13","","","","£14,737.45","£0.00","","Uncapped","£4,326.60","Uncapped","£0.00","£19,064.05","£185,618.18"
"Steve Double","St Austell and Newquay CC","","","£22,248.44","£0.00","","","","£139,849.94","£0.00","n/a","","£343.19","£0.00","n/a","","£0.00","£0.00","£162,441.57","","","","£19,485.73","£0.00","","Uncapped","£10,236.35","Uncapped","£0.00","£29,722.08","£192,163.65"
"Steve Reed","Croydon North BC","","","£25,864.13","£0.00","","","","£145,249.66","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£171,113.79","","","","£0.00","£0.00","","Uncapped","£20.60","Uncapped","£0.00","£20.60","£171,134.39"
"Steve Rotheram","Liverpool, Walton BC","","","£13,069.30","£0.00","","","","£105,090.57","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£118,159.87","","","","£21,822.48","£0.00","","Uncapped","£7,190.08","Uncapped","£0.00","£29,012.56","£147,172.43"
"Steven Paterson","Stirling CC","","","£22,488.31","£0.00","","","","£140,672.60","£0.00","n/a","","£177.00","£0.00","n/a","","£0.00","£0.00","£163,337.91","","","","£20,915.98","£0.00","","Uncapped","£42,045.00","Uncapped","£0.00","£62,960.98","£226,298.89"
"Stewart Hosie","Dundee East BC","","","£17,963.02","£0.00","","","","£127,558.80","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£145,521.82","","","","£21,706.12","£0.00","","Uncapped","£25,240.21","Uncapped","£1,654.50","£48,600.83","£194,122.65"
"Stewart Jackson","Peterborough BC","","","£15,204.57","£0.00","","","","£112,381.17","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£127,585.74","","","","£518.10","£0.00","","Uncapped","£18,230.84","Uncapped","£0.00","£18,748.94","£146,334.68"
"Stewart McDonald","Glasgow South BC","","","£20,118.63","£0.00","","","","£138,400.77","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,519.40","","","","£20,317.73","£0.00","","Uncapped","£27,219.33","Uncapped","£0.00","£47,537.06","£206,056.46"
"Stuart Andrew","Pudsey BC","","","£23,989.82","£0.00","","","","£134,859.28","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£158,849.10","","","","£19,124.22","£0.00","","Uncapped","£6,600.69","Uncapped","£0.00","£25,724.91","£184,574.01"
"Stuart Donaldson","West Aberdeenshire and Kincardine CC","","","£17,848.05","£0.00","","","","£117,258.01","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£135,106.06","","","","£10,336.11","£0.00","","Uncapped","£31,953.89","Uncapped","£0.00","£42,290.00","£177,396.06"
"Stuart McDonald","Cumbernauld, Kilsyth and Kirkintilloch East CC","","","£20,707.62","£0.00","","","","£135,695.76","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£156,403.38","","","","£18,488.77","£0.00","","Uncapped","£19,021.20","Uncapped","£0.00","£37,509.97","£193,913.35"
"Sue Hayman","Workington CC","","","£9,453.83","£0.00","","","","£129,438.34","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,892.17","","","","£20,561.89","£0.00","","Uncapped","£7,544.40","Uncapped","£0.00","£28,106.29","£166,998.46"
"Suella Fernandes","Fareham CC","","","£17,389.95","£0.00","","","","£124,724.21","£0.00","n/a","","£300.16","£0.00","n/a","","£0.00","£0.00","£142,414.32","","","","£11,907.29","£0.00","","Uncapped","£4,258.79","Uncapped","£0.00","£16,166.08","£158,580.40"
"Susan Jones","Clwyd South CC","","","£13,076.63","£0.00","","","","£116,107.38","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£129,184.01","","","","£2,181.81","£0.00","","Uncapped","£4,153.10","Uncapped","£0.00","£6,334.91","£135,518.92"
"Sylvia Hermon","North Down","","","£13,038.21","£0.00","","","","£108,664.71","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£121,702.92","","","","£9,278.69","£0.00","","Uncapped","£23,394.11","Uncapped","£0.00","£32,672.80","£154,375.72"
"Tania Mathias","Twickenham BC","","","£25,826.47","£0.00","","","","£131,355.61","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£157,182.08","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£157,182.08"
"Tasmina Ahmed-Sheikh","Ochil and South Perthshire CC","","","£20,997.99","£0.00","","","","£141,295.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£162,293.20","","","","£17,250.00","£0.00","","Uncapped","£45,578.61","Uncapped","£381.25","£63,209.86","£225,503.06"
"Teresa Pearce","Erith and Thamesmead BC","","","£17,543.57","£0.00","","","","£129,411.27","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£146,954.84","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£146,954.84"
"Thangam Debbonaire","Bristol West BC","","","£18,638.61","£0.00","","","","£135,378.46","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£154,017.07","","","","£20,682.57","£0.00","","Uncapped","£5,743.05","Uncapped","£90.00","£26,515.62","£180,532.69"
"Theresa May","Maidenhead CC","","","£2,041.88","£0.00","","","","£116,959.42","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£119,001.30","","","","£0.00","£0.00","","Uncapped","£145.40","Uncapped","£0.00","£145.40","£119,146.70"
"Theresa Villiers","Chipping Barnet BC","","","£15,478.48","£0.00","","","","£127,307.65","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£142,786.13","","","","£0.00","£0.00","","Uncapped","£175.40","Uncapped","£0.00","£175.40","£142,961.53"
"Therese Coffey","Suffolk Coastal CC","","","£5,799.01","£0.00","","","","£125,411.08","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£131,210.09","","","","£21,386.40","£0.00","","Uncapped","£8,271.71","Uncapped","£0.00","£29,658.11","£160,868.20"
"Tim Farron","Westmorland and Lonsdale CC","","","£18,963.52","£0.00","","","","£140,664.92","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£159,628.44","","","","£18,919.12","£0.00","","Uncapped","£12,085.41","Uncapped","£0.00","£31,004.53","£190,632.97"
"Tim Loughton","East Worthing and Shoreham CC","","","£13,299.84","£0.00","","","","£126,076.73","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£139,376.57","","","","£25,841.33","£0.00","","Uncapped","£5,067.63","Uncapped","£0.00","£30,908.96","£170,285.53"
"Tobias Ellwood","Bournemouth East BC","","","£17,416.16","£0.00","","","","£97,969.99","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£115,386.15","","","","£25,449.96","£0.00","","Uncapped","£11,482.20","Uncapped","£0.00","£36,932.16","£152,318.31"
"Toby Perkins","Chesterfield BC","","","£12,464.83","£0.00","","","","£122,444.29","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£134,909.12","","","","£24,478.09","£0.00","","Uncapped","£11,766.10","Uncapped","£0.00","£36,244.19","£171,153.31"
"Tom Blenkinsop","Middlesbrough South and East Cleveland CC","","","£14,312.83","£0.00","","","","£135,731.87","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£150,044.70","","","","£13,711.14","£0.00","","Uncapped","£8,218.73","Uncapped","£0.00","£21,929.87","£171,974.57"
"Tom Brake","Carshalton and Wallington BC","","","£23,560.11","£0.00","","","","£147,833.56","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£171,393.67","","","","£0.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£0.00","£171,393.67"
"Tom Elliott","Fermanagh and South Tyrone","","","£17,879.26","£0.00","","","","£78,801.90","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£96,681.16","","","","£7,092.85","£0.00","","Uncapped","£19,732.16","Uncapped","£0.00","£26,825.01","£123,506.17"
"Tom Pursglove","Corby CC","","","£12,104.58","£0.00","","","","£126,118.94","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£138,223.52","","","","£19,874.39","£0.00","","Uncapped","£3,876.96","Uncapped","£0.00","£23,751.35","£161,974.87"
"Tom Tugendhat","Tonbridge and Malling CC","","","£16,710.31","£0.00","","","","£134,516.32","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£151,226.63","","","","£5,426.48","£0.00","","Uncapped","£4,559.30","Uncapped","£0.00","£9,985.78","£161,212.41"
"Tom Watson","West Bromwich East BC","","","£17,735.00","£0.00","","","","£136,120.21","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£153,855.21","","","","£18,323.10","£0.00","","Uncapped","£4,014.60","Uncapped","£500.00","£22,837.70","£176,692.91"
"Tommy Sheppard","Edinburgh East BC","","","£26,781.83","£0.00","","","","£140,577.19","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£167,359.02","","","","£21,168.36","£0.00","","Uncapped","£18,492.83","Uncapped","£355.20","£40,016.39","£207,375.41"
"Tracey Crouch","Chatham and Aylesford CC","","","£16,105.77","£0.00","","","","£123,908.45","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£140,014.22","","","","£8,850.00","£0.00","","Uncapped","£0.00","Uncapped","£0.00","£8,850.00","£148,864.22"
"Tracy Brabin","Batley and Spen BC","","","£10,682.45","£0.00","","","","£57,502.70","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£68,185.15","","","","£4,079.24","£0.00","","Uncapped","£4,436.52","Uncapped","£165.00","£8,680.76","£76,865.91"
"Tristram Hunt","Stoke-on-Trent Central BC","","","£16,416.54","£0.00","","","","£101,732.96","£0.00","n/a","","£0.00","£0.00","n/a","","£56,208.94","£0.00","£174,358.44","","","","£8,104.27","£0.00","","Uncapped","£9,983.76","Uncapped","£0.00","£18,088.03","£192,446.47"
"Trudy Harrison","Copeland CC","","","£380.00","£0.00","","","","£990.40","£0.00","n/a","","£0.00","£0.00","n/a","","£0.00","£0.00","£1,370.40","","","","£2,250.00","£0.00","","Uncapped","£150.00","Uncapped","£0.00","£2,400.00","£3,770.40"
